Full_flag:  False
Hybrid:  False
5241: acc=25.00% acc_corr=25.00% avg#q_ae=1510.11 med#q=951.0, avg_margin=0.003076 (n_ex=100, eps=0.063, 5895.41s)
5251: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003050 (n_ex=100, eps=0.063, 5901.48s)
5261: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003046 (n_ex=100, eps=0.063, 5907.29s)
5271: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003037 (n_ex=100, eps=0.063, 5913.42s)
5281: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003023 (n_ex=100, eps=0.063, 5919.16s)
5291: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003042 (n_ex=100, eps=0.063, 5925.30s)
5301: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003045 (n_ex=100, eps=0.063, 5931.02s)
5311: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003049 (n_ex=100, eps=0.063, 5937.13s)
5321: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003057 (n_ex=100, eps=0.063, 5942.91s)
5331: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003047 (n_ex=100, eps=0.063, 5949.11s)
5341: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.003020 (n_ex=100, eps=0.063, 5955.00s)
5351: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002972 (n_ex=100, eps=0.063, 5961.17s)
5361: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002964 (n_ex=100, eps=0.063, 5967.05s)
5371: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002938 (n_ex=100, eps=0.063, 5973.24s)
5381: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002933 (n_ex=100, eps=0.063, 5979.04s)
5391: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002946 (n_ex=100, eps=0.063, 5985.09s)
5401: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002927 (n_ex=100, eps=0.063, 5990.73s)
5411: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002923 (n_ex=100, eps=0.063, 5996.79s)
5421: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002996 (n_ex=100, eps=0.063, 6002.44s)
5431: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002969 (n_ex=100, eps=0.063, 6008.48s)
5441: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002962 (n_ex=100, eps=0.063, 6014.09s)
5451: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002922 (n_ex=100, eps=0.063, 6020.12s)
5461: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002956 (n_ex=100, eps=0.063, 6025.76s)
5471: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002926 (n_ex=100, eps=0.063, 6031.81s)
5481: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002923 (n_ex=100, eps=0.063, 6037.43s)
5491: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002887 (n_ex=100, eps=0.063, 6043.50s)
5501: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002880 (n_ex=100, eps=0.063, 6049.09s)
5511: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002861 (n_ex=100, eps=0.063, 6055.14s)
5521: acc=24.00% acc_corr=24.00% avg#q_ae=1559.29 med#q=1047.5, avg_margin=0.002844 (n_ex=100, eps=0.063, 6060.90s)
5531: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002819 (n_ex=100, eps=0.063, 6067.06s)
5541: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002806 (n_ex=100, eps=0.063, 6072.59s)
5551: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002812 (n_ex=100, eps=0.063, 6078.11s)
5561: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002811 (n_ex=100, eps=0.063, 6084.03s)
5571: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002813 (n_ex=100, eps=0.063, 6089.24s)
5581: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002777 (n_ex=100, eps=0.063, 6095.24s)
5591: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002776 (n_ex=100, eps=0.063, 6100.84s)
5601: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002780 (n_ex=100, eps=0.063, 6106.39s)
5611: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002775 (n_ex=100, eps=0.063, 6112.35s)
5621: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002749 (n_ex=100, eps=0.063, 6117.52s)
5631: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002714 (n_ex=100, eps=0.063, 6123.43s)
5641: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002692 (n_ex=100, eps=0.063, 6128.92s)
5651: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002662 (n_ex=100, eps=0.063, 6134.56s)
5661: acc=23.00% acc_corr=23.00% avg#q_ae=1610.88 med#q=1144.0, avg_margin=0.002633 (n_ex=100, eps=0.063, 6140.55s)
5671: acc=22.00% acc_corr=22.00% avg#q_ae=1662.88 med#q=1152.0, avg_margin=0.002589 (n_ex=100, eps=0.063, 6145.63s)
5681: acc=22.00% acc_corr=22.00% avg#q_ae=1662.88 med#q=1152.0, avg_margin=0.002573 (n_ex=100, eps=0.063, 6151.04s)
5691: acc=22.00% acc_corr=22.00% avg#q_ae=1662.88 med#q=1152.0, avg_margin=0.002551 (n_ex=100, eps=0.063, 6156.39s)
5701: acc=22.00% acc_corr=22.00% avg#q_ae=1662.88 med#q=1152.0, avg_margin=0.002570 (n_ex=100, eps=0.063, 6161.75s)
5711: acc=21.00% acc_corr=21.00% avg#q_ae=1714.10 med#q=1160.0, avg_margin=0.002549 (n_ex=100, eps=0.063, 6166.75s)
5721: acc=21.00% acc_corr=21.00% avg#q_ae=1714.10 med#q=1160.0, avg_margin=0.002554 (n_ex=100, eps=0.063, 6171.59s)
5731: acc=21.00% acc_corr=21.00% avg#q_ae=1714.10 med#q=1160.0, avg_margin=0.002538 (n_ex=100, eps=0.063, 6176.44s)
5741: acc=21.00% acc_corr=21.00% avg#q_ae=1714.10 med#q=1160.0, avg_margin=0.002525 (n_ex=100, eps=0.063, 6181.30s)
5751: acc=21.00% acc_corr=21.00% avg#q_ae=1714.10 med#q=1160.0, avg_margin=0.002502 (n_ex=100, eps=0.063, 6186.12s)
5761: acc=21.00% acc_corr=21.00% avg#q_ae=1714.10 med#q=1160.0, avg_margin=0.002488 (n_ex=100, eps=0.063, 6191.29s)
5771: acc=20.00% acc_corr=20.00% avg#q_ae=1764.72 med#q=1171.0, avg_margin=0.002470 (n_ex=100, eps=0.063, 6195.97s)
5781: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002437 (n_ex=100, eps=0.063, 6200.58s)
5791: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002428 (n_ex=100, eps=0.063, 6205.22s)
5801: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002396 (n_ex=100, eps=0.063, 6209.91s)
5811: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002392 (n_ex=100, eps=0.063, 6214.62s)
5821: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002388 (n_ex=100, eps=0.063, 6219.32s)
5831: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002387 (n_ex=100, eps=0.063, 6224.02s)
5841: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002361 (n_ex=100, eps=0.063, 6228.73s)
5851: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002365 (n_ex=100, eps=0.063, 6233.44s)
5861: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002362 (n_ex=100, eps=0.063, 6238.11s)
5871: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002334 (n_ex=100, eps=0.063, 6242.84s)
5881: acc=19.00% acc_corr=19.00% avg#q_ae=1814.25 med#q=1182.0, avg_margin=0.002339 (n_ex=100, eps=0.063, 6247.51s)
5891: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002332 (n_ex=100, eps=0.063, 6252.19s)
5901: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002301 (n_ex=100, eps=0.063, 6256.37s)
5911: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002301 (n_ex=100, eps=0.063, 6260.82s)
5921: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002300 (n_ex=100, eps=0.063, 6265.19s)
5931: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002290 (n_ex=100, eps=0.063, 6269.43s)
5941: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002274 (n_ex=100, eps=0.063, 6273.69s)
5951: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002288 (n_ex=100, eps=0.063, 6277.92s)
5961: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002298 (n_ex=100, eps=0.063, 6282.48s)
5971: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002314 (n_ex=100, eps=0.063, 6286.92s)
5981: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002299 (n_ex=100, eps=0.063, 6291.20s)
5991: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002300 (n_ex=100, eps=0.063, 6295.39s)
6001: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002302 (n_ex=100, eps=0.063, 6299.62s)
6011: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002295 (n_ex=100, eps=0.063, 6303.82s)
6021: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002293 (n_ex=100, eps=0.063, 6308.48s)
6031: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002287 (n_ex=100, eps=0.063, 6312.68s)
6041: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002283 (n_ex=100, eps=0.063, 6316.86s)
6051: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002273 (n_ex=100, eps=0.063, 6320.81s)
6061: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002247 (n_ex=100, eps=0.063, 6325.02s)
6071: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002250 (n_ex=100, eps=0.063, 6329.46s)
6081: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002246 (n_ex=100, eps=0.063, 6333.91s)
6091: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002249 (n_ex=100, eps=0.063, 6338.05s)
6101: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002244 (n_ex=100, eps=0.063, 6342.26s)
6111: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002235 (n_ex=100, eps=0.063, 6346.47s)
6121: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002241 (n_ex=100, eps=0.063, 6350.88s)
6131: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002246 (n_ex=100, eps=0.063, 6355.33s)
6141: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002234 (n_ex=100, eps=0.063, 6359.50s)
6151: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002233 (n_ex=100, eps=0.063, 6363.46s)
6161: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002230 (n_ex=100, eps=0.063, 6367.45s)
6171: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002236 (n_ex=100, eps=0.063, 6371.85s)
6181: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002227 (n_ex=100, eps=0.063, 6376.28s)
6191: acc=18.00% acc_corr=18.00% avg#q_ae=1863.91 med#q=1226.0, avg_margin=0.002221 (n_ex=100, eps=0.063, 6380.45s)
6201: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002204 (n_ex=100, eps=0.063, 6384.63s)
6211: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002219 (n_ex=100, eps=0.063, 6388.67s)
6221: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002211 (n_ex=100, eps=0.063, 6392.75s)
6231: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002189 (n_ex=100, eps=0.063, 6396.79s)
6241: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002184 (n_ex=100, eps=0.063, 6400.70s)
6251: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002186 (n_ex=100, eps=0.063, 6404.95s)
6261: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002182 (n_ex=100, eps=0.063, 6409.10s)
6271: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002189 (n_ex=100, eps=0.063, 6412.99s)
6281: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002197 (n_ex=100, eps=0.063, 6416.96s)
6291: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002183 (n_ex=100, eps=0.063, 6421.04s)
6301: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002183 (n_ex=100, eps=0.063, 6424.74s)
6311: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002170 (n_ex=100, eps=0.063, 6428.69s)
6321: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002173 (n_ex=100, eps=0.063, 6432.73s)
6331: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002168 (n_ex=100, eps=0.063, 6436.74s)
6341: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002161 (n_ex=100, eps=0.063, 6440.66s)
6351: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002141 (n_ex=100, eps=0.063, 6444.91s)
6361: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002134 (n_ex=100, eps=0.063, 6448.73s)
6371: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002141 (n_ex=100, eps=0.063, 6452.45s)
6381: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002127 (n_ex=100, eps=0.063, 6456.68s)
6391: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002120 (n_ex=100, eps=0.063, 6460.49s)
6401: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002112 (n_ex=100, eps=0.063, 6464.24s)
6411: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002114 (n_ex=100, eps=0.063, 6468.43s)
6421: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002111 (n_ex=100, eps=0.063, 6472.25s)
6431: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002116 (n_ex=100, eps=0.063, 6475.98s)
6441: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002116 (n_ex=100, eps=0.063, 6480.18s)
6451: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002102 (n_ex=100, eps=0.063, 6484.09s)
6461: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002102 (n_ex=100, eps=0.063, 6487.83s)
6471: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002099 (n_ex=100, eps=0.063, 6492.12s)
6481: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002060 (n_ex=100, eps=0.063, 6495.96s)
6491: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002019 (n_ex=100, eps=0.063, 6499.73s)
6501: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002015 (n_ex=100, eps=0.063, 6503.98s)
6511: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002022 (n_ex=100, eps=0.063, 6508.14s)
6521: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002041 (n_ex=100, eps=0.063, 6512.02s)
6531: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002031 (n_ex=100, eps=0.063, 6516.00s)
6541: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002020 (n_ex=100, eps=0.063, 6520.08s)
6551: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002016 (n_ex=100, eps=0.063, 6523.80s)
6561: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002016 (n_ex=100, eps=0.063, 6527.75s)
6571: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.002000 (n_ex=100, eps=0.063, 6531.82s)
6581: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001979 (n_ex=100, eps=0.063, 6535.57s)
6591: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001979 (n_ex=100, eps=0.063, 6539.50s)
6601: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001980 (n_ex=100, eps=0.063, 6543.56s)
6611: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001973 (n_ex=100, eps=0.063, 6547.31s)
6621: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001969 (n_ex=100, eps=0.063, 6551.28s)
6631: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001952 (n_ex=100, eps=0.063, 6555.69s)
6641: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001939 (n_ex=100, eps=0.063, 6559.54s)
6651: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001940 (n_ex=100, eps=0.063, 6563.29s)
6661: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001933 (n_ex=100, eps=0.063, 6567.59s)
6671: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001937 (n_ex=100, eps=0.063, 6571.74s)
6681: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001914 (n_ex=100, eps=0.063, 6575.55s)
6691: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001918 (n_ex=100, eps=0.063, 6579.55s)
6701: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001916 (n_ex=100, eps=0.063, 6583.61s)
6711: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001904 (n_ex=100, eps=0.063, 6587.59s)
6721: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001895 (n_ex=100, eps=0.063, 6591.40s)
6731: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001892 (n_ex=100, eps=0.063, 6595.48s)
6741: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001892 (n_ex=100, eps=0.063, 6599.24s)
6751: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001884 (n_ex=100, eps=0.063, 6603.26s)
6761: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001859 (n_ex=100, eps=0.063, 6607.34s)
6771: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001844 (n_ex=100, eps=0.063, 6611.14s)
6781: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001847 (n_ex=100, eps=0.063, 6615.11s)
6791: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001842 (n_ex=100, eps=0.063, 6619.17s)
6801: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001829 (n_ex=100, eps=0.063, 6622.91s)
6811: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001823 (n_ex=100, eps=0.063, 6626.86s)
6821: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001820 (n_ex=100, eps=0.063, 6630.94s)
6831: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001813 (n_ex=100, eps=0.063, 6634.60s)
6841: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001822 (n_ex=100, eps=0.063, 6638.76s)
6851: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001817 (n_ex=100, eps=0.063, 6643.01s)
6861: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001794 (n_ex=100, eps=0.063, 6646.86s)
6871: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001796 (n_ex=100, eps=0.063, 6650.68s)
6881: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001798 (n_ex=100, eps=0.063, 6654.80s)
6891: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001797 (n_ex=100, eps=0.063, 6658.66s)
6901: acc=17.00% acc_corr=17.00% avg#q_ae=1916.16 med#q=1270.0, avg_margin=0.001775 (n_ex=100, eps=0.063, 6662.36s)
6911: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001763 (n_ex=100, eps=0.063, 6666.54s)
6921: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001759 (n_ex=100, eps=0.063, 6670.25s)
6931: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001765 (n_ex=100, eps=0.063, 6673.92s)
6941: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001759 (n_ex=100, eps=0.063, 6678.04s)
6951: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001765 (n_ex=100, eps=0.063, 6681.51s)
6961: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001755 (n_ex=100, eps=0.063, 6685.39s)
6971: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001764 (n_ex=100, eps=0.063, 6689.31s)
6981: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001732 (n_ex=100, eps=0.063, 6693.01s)
6991: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001739 (n_ex=100, eps=0.063, 6696.89s)
7001: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001747 (n_ex=100, eps=0.063, 6700.61s)
7011: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001750 (n_ex=100, eps=0.063, 6704.33s)
7021: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001726 (n_ex=100, eps=0.063, 6708.27s)
7031: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001706 (n_ex=100, eps=0.063, 6711.93s)
7041: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001716 (n_ex=100, eps=0.063, 6715.82s)
7051: acc=16.00% acc_corr=16.00% avg#q_ae=1975.54 med#q=1273.0, avg_margin=0.001718 (n_ex=100, eps=0.063, 6719.74s)
7061: acc=15.00% acc_corr=15.00% avg#q_ae=2035.36 med#q=1276.0, avg_margin=0.001704 (n_ex=100, eps=0.063, 6723.19s)
